task,size,cpu_time_ms,cpu_std_ms,gpu_time_ms,gpu_std_ms,speedup,optimal_device,label,num_cpu_threads
MatrixMultiplication,176,0.5531202625359619,0.04385163625998036,0.6483923462156549,0.01507124484769212,0.8530641451341168,CPU,0,2
MatrixMultiplication,184,0.545078680564708,0.04574299142157813,0.7282770181629654,0.013617628033573664,0.7484496516718815,CPU,0,2
MatrixMultiplication,192,0.677459798048861,0.04517529037879962,0.8750630675370761,0.019043195479345618,0.7741839681974206,CPU,0,2
MatrixMultiplication,200,0.5061737969795574,0.04038624903021587,0.30150039336078693,0.05416279588851791,1.6788495409153594,GPU,1,2
MatrixMultiplication,208,0.5810269398561096,0.0455675998267797,0.36996060984970836,0.04602822603030193,1.570510277005285,GPU,1,2
MatrixMultiplication,216,0.70817349867874,0.04098705973539957,0.3993759901452701,0.0648705719609275,1.7731999823553417,GPU,1,2
MatrixMultiplication,224,0.7366407701417266,0.05879489301417228,0.4105249284519273,0.07763967481736919,1.794387427140098,GPU,1,2
MatrixMultiplication,232,0.7944969300843101,0.05450935521095662,0.4338862072578685,0.061385738607235084,1.8311181982609612,GPU,1,2
MatrixMultiplication,240,0.9469150347333223,0.07310050385717502,0.47511647024207687,0.0740341848278017,1.9930166475829791,GPU,1,2
MatrixMultiplication,248,1.1147659652913429,0.062386636024789936,0.530370821306551,0.08599378558261964,2.1018614156509474,GPU,1,2
MatrixMultiplication,256,1.1726925040696552,0.08845859252539306,0.581743825516898,0.08957230572644571,2.015822863315619,GPU,1,2
MatrixMultiplication,264,1.2985340786406865,0.08186005041825137,0.5974822774198059,0.10377427390287981,2.1733432567210764,GPU,1,2
MatrixMultiplication,272,1.372153820834215,0.09145042947345092,0.7208839928132129,0.12982170461070122,1.9034322228177865,GPU,1,2
MatrixMultiplication,280,1.416221010459375,0.09788855576237457,0.7478429701797318,0.12232506865035316,1.8937411554714616,GPU,1,2
MatrixMultiplication,288,1.4963138306378774,0.10671289050426908,0.7400427283126804,0.1466545989191971,2.021928968952263,GPU,1,2
MatrixMultiplication,296,1.6500482587458747,0.11551765202629868,0.7701046747528854,0.13554724420386194,2.142628544977148,GPU,1,2
MatrixMultiplication,304,1.8473802578248337,0.12648416896931103,0.8027823361732062,0.16489705973953514,2.3012218562644704,GPU,1,2
MatrixMultiplication,312,1.9503159472597835,0.11649373883375311,0.9294610398939972,0.14709097393986137,2.098329960642796,GPU,1,2
MatrixMultiplication,320,2.2856897140328463,0.12381829769918921,1.0098781448141134,0.16641666169961492,2.263332190888802,GPU,1,2
MatrixMultiplication,328,2.622488339073889,0.19372866184704413,0.974554333438258,0.21024666429807362,2.6909616520011443,GPU,1,2
MatrixMultiplication,336,2.5954560568407907,0.1542451081679841,1.107840209877,0.16734312431409096,2.342807233119798,GPU,1,2
MatrixMultiplication,344,2.731211256078988,0.2225955482242849,1.0761962815126371,0.2262283541383597,2.537837477230604,GPU,1,2
MatrixMultiplication,32,0.01,0.001,0.0790097902085358,0.014126450858467927,0.12656659350197405,CPU,0,3
MatrixMultiplication,40,0.011638820607252527,0.001,0.13289097684040366,0.025685442415026127,0.08758172213024101,CPU,0,3
MatrixMultiplication,48,0.021025275715302567,0.001108610352960211,0.20451067982996593,0.050186966471152554,0.10280771514125023,CPU,0,3
MatrixMultiplication,56,0.03093086445167338,0.0016037951024053543,0.31970906980578506,0.06454340980096775,0.09674690952766238,CPU,0,3
MatrixMultiplication,64,0.046761824031287126,0.002329905106497216,0.47103958362123144,0.0918199994660339,0.09927366118956335,CPU,0,3
MatrixMultiplication,72,0.07328766804863976,0.0035320781248561776,0.6208646389933806,0.1157747656365966,0.11804129828920909,CPU,0,3
MatrixMultiplication,80,0.09010917136328156,0.00510761162166919,0.7568508539123309,0.20801601576146023,0.11905802959392482,CPU,0,3
MatrixMultiplication,88,0.14001286430817061,0.007039820164978388,1.0534715527225256,0.19322241850744168,0.13290616528403656,CPU,0,3
MatrixMultiplication,96,0.16487504251624696,0.009412451247115814,1.21444874537504,0.29852473593708356,0.13576121935498484,CPU,0,3
MatrixMultiplication,104,0.09667424076005786,0.004588936806598633,0.19147202620551482,0.002619553555379422,0.5049000769245185,CPU,0,3
MatrixMultiplication,112,0.11259991289302751,0.00530044977387857,0.21379138419185276,0.0027304433605986104,0.5266812473227745,CPU,0,3
MatrixMultiplication,120,0.13864092891506058,0.007993622107344098,0.2574242611555972,0.0027048734883424004,0.5385697847308208,CPU,0,3
MatrixMultiplication,128,0.16604766137942015,0.008164289002984878,0.33974563465601393,0.004345485797661106,0.4887411181825494,CPU,0,3
MatrixMultiplication,136,0.2260372287500247,0.010121517486982635,0.3862897321014341,0.00444408452338985,0.5851494615722029,CPU,0,3
MatrixMultiplication,144,0.25169282991050707,0.009541817046439034,0.42644411344540983,0.004163114371834129,0.590212930545533,CPU,0,3
MatrixMultiplication,152,0.3066651171648491,0.015523467581056695,0.4859330092250232,0.004811408464609223,0.631085172941689,CPU,0,3
MatrixMultiplication,160,0.34067115006523885,0.015484551201100701,0.5028935019535591,0.006492960276884947,0.6774220560453751,CPU,0,3
MatrixMultiplication,168,0.3827597808527206,0.019561573968372863,0.5985917685789496,0.008106877341168288,0.6394337525913332,CPU,0,3
MatrixMultiplication,176,0.46660976482934663,0.024564266970241732,0.7463561439510038,0.007215968622424141,0.6251837927658009,CPU,0,3
MatrixMultiplication,184,0.5187033333055724,0.02291632975986009,0.7399565688495947,0.009633966777433244,0.700991592130869,CPU,0,3
MatrixMultiplication,192,0.6122856703085932,0.02760050602747172,0.8814767555948226,0.01079233289415572,0.694613518079012,CPU,0,3
MatrixMultiplication,200,0.5601850180726596,0.04307434920119092,0.36851028055384405,0.0425100377083073,1.5201340305370652,GPU,1,3
MatrixMultiplication,208,0.6971994656256492,0.06122568211476617,0.39457708329694835,0.04788893291030589,1.76695377187163,GPU,1,3
MatrixMultiplication,216,0.7452555383532465,0.07179256129945234,0.3978002759952293,0.055859682498504835,1.8734414813784195,GPU,1,3
MatrixMultiplication,224,0.8433149468168739,0.0693493183699472,0.4129411055503015,0.04877338068210228,2.0422160339136965,GPU,1,3
MatrixMultiplication,232,0.8841922248232668,0.08888534770233451,0.535151495782786,0.04722533080125057,1.6522278864789977,GPU,1,3
MatrixMultiplication,240,0.9750097856370146,0.09083527862698117,0.5535008330560792,0.05371597859917661,1.7615326435077456,GPU,1,3
MatrixMultiplication,248,1.1360202484140738,0.08057312372919587,0.5982228465713293,0.07791626376972771,1.8989917468466662,GPU,1,3
MatrixMultiplication,256,1.153234859753292,0.0910381115113207,0.6868549682987869,0.08002411085982514,1.6790078153029047,GPU,1,3
MatrixMultiplication,264,1.1951246023702373,0.12305091157130811,0.702244733463626,0.07666655131675747,1.7018633895274928,GPU,1,3
MatrixMultiplication,272,1.3909239413058536,0.12713812559295098,0.8074603027923641,0.0822957606586894,1.722591112523739,GPU,1,3
MatrixMultiplication,280,1.611477945055605,0.15126843215026717,0.8412629478363135,0.10747771742228869,1.9155460836593912,GPU,1,3
MatrixMultiplication,288,1.8103693018237366,0.17233699398054925,0.9330304090693793,0.08104834755126933,1.9403111455171438,GPU,1,3
MatrixMultiplication,296,1.7095328653143376,0.17707237516129407,0.8974185400208066,0.1128387616720397,1.9049448936888491,GPU,1,3
MatrixMultiplication,304,2.158681073143705,0.18313533641002516,1.0268702065747022,0.11693911530074723,2.1021946681502697,GPU,1,3
MatrixMultiplication,312,1.9841330626960698,0.15815397784331295,1.106053668827189,0.1268611493014901,1.7938849791981233,GPU,1,3
MatrixMultiplication,320,2.3179027044123157,0.17992279236259295,1.0547224670426547,0.1338433577621762,2.197642296282455,GPU,1,3
MatrixMultiplication,328,2.2879709429570787,0.21393845816267543,1.2390478418117579,0.12121259786082253,1.8465557710923952,GPU,1,3
MatrixMultiplication,336,2.8239583432033215,0.2549848908716416,1.2494554058248606,0.17183750092521866,2.2601513667780817,GPU,1,3
MatrixMultiplication,344,3.038854547579718,0.2389485463496159,1.295448190455067,0.15418700735169477,2.3457939653396904,GPU,1,3
MatrixMultiplication,32,0.01,0.001,0.04961068428130651,0.0030996047203321543,0.20156948336566358,CPU,0,4
MatrixMultiplication,40,0.011775980289753742,0.001,0.088012627207767,0.007633062736118374,0.1337987589207487,CPU,0,4
MatrixMultiplication,48,0.020676589557052618,0.0012017932222700848,0.1295801667917152,0.010799764613388458,0.1595660051147163,CPU,0,4
MatrixMultiplication,56,0.03854741873882779,0.0019348525332145363,0.2118529245869672,0.014060768452006694,0.1819536775995924,CPU,0,4
MatrixMultiplication,64,0.05195501202568472,0.003464945727521348,0.27784226607479484,0.025059665339410245,0.1869946310173647,CPU,0,4
MatrixMultiplication,72,0.081081694728472,0.003839418703299009,0.3648310896426108,0.02939947107526813,0.22224447704799438,CPU,0,4
MatrixMultiplication,80,0.09937757665193465,0.005533081944252332,0.4750458729849828,0.03311037684779136,0.20919574782849695,CPU,0,4
MatrixMultiplication,88,0.13634501692732917,0.008296950007286804,0.6236187788755743,0.04561208112994663,0.2186352007762951,CPU,0,4
MatrixMultiplication,96,0.19368108656154445,0.01012025161754433,0.7384371393154847,0.05256224522863257,0.2622851374202043,CPU,0,4
MatrixMultiplication,104,0.10647215732844657,0.0076565183928166405,0.24402981334137866,0.009548000414665329,0.4363079898745828,CPU,0,4
MatrixMultiplication,112,0.145261121354459,0.013301536396986393,0.30130618603757603,0.010461920276372745,0.4821046765244423,CPU,0,4
MatrixMultiplication,120,0.16885878618317254,0.014381587686768154,0.3323498957779067,0.01100830497854655,0.5080753396595397,CPU,0,4
MatrixMultiplication,128,0.20894073751489778,0.015174309983545346,0.3971190518220751,0.01721416035578057,0.5261413083966352,CPU,0,4
MatrixMultiplication,136,0.23815605882175628,0.025041051812083534,0.4114021856944544,0.01980356789017712,0.5788886571415378,CPU,0,4
MatrixMultiplication,144,0.2806095823170845,0.020862662428374625,0.5347406290460237,0.01812543425660697,0.5247582979017164,CPU,0,4
MatrixMultiplication,152,0.3576996476749088,0.031459958146988105,0.6103813115596904,0.021065897847749007,0.5860265393134151,CPU,0,4
MatrixMultiplication,160,0.3859193581249932,0.029402839430441315,0.6550020816267699,0.023828598877992598,0.5891879872603151,CPU,0,4
MatrixMultiplication,168,0.40840121292761006,0.03855374612267049,0.6978156208588854,0.027793321220960798,0.5852566218350654,CPU,0,4
MatrixMultiplication,176,0.5532872998029305,0.04027122189794968,0.827394685891014,0.03706023205653248,0.6687102409983456,CPU,0,4
MatrixMultiplication,184,0.6452116488017401,0.05393137663818799,1.0000551306270569,0.03132424743189577,0.6451760798398964,CPU,0,4
MatrixMultiplication,192,0.6177969722914183,0.05415486702018839,1.1689714143992727,0.04895432917536722,0.5284962187111311,CPU,0,4
MatrixMultiplication,200,3.662307470307883,1.5448126694735498,0.3047918297606431,0.06295983672410183,12.015766541983554,GPU,1,4
MatrixMultiplication,208,4.104381328738292,2.183873886648958,0.33405512772909635,0.08321156793041329,12.286538921404494,GPU,1,4
MatrixMultiplication,216,4.037712454742586,2.105369571532295,0.3752561071326437,0.07120623390549305,10.759884724048888,GPU,1,4
MatrixMultiplication,224,5.179211250036171,2.880758410065678,0.365789643423307,0.09587882405905686,14.1589882140063,GPU,1,4
MatrixMultiplication,232,5.736221744511441,2.3584949073854866,0.43806960472120676,0.09921514546286521,13.09431579523087,GPU,1,4
MatrixMultiplication,240,6.100355976366717,3.6589309488315966,0.44164641263801135,0.11804921586752881,13.812760166959126,GPU,1,4
MatrixMultiplication,248,6.665926750227477,3.166642045288101,0.45973498668015955,0.1261288705842874,14.499498501002716,GPU,1,4
MatrixMultiplication,256,7.999858547851647,4.389549187249006,0.48744630679048795,0.14312682428027965,16.41177384341146,GPU,1,4
MatrixMultiplication,264,8.067631475147918,4.378268022309754,0.6063927593304576,0.14367266135899295,13.304300473600167,GPU,1,4
MatrixMultiplication,272,8.86896617328216,4.892940011502773,0.6266132804611533,0.15970774966720488,14.153811369518188,GPU,1,4
MatrixMultiplication,280,9.994238095592316,4.891838714783643,0.6197187503003803,0.1622612675702306,16.127054556196768,GPU,1,4
MatrixMultiplication,288,10.787744067663565,6.219552719764936,0.7202714483103396,0.14187341207416165,14.977331245005155,GPU,1,4
MatrixMultiplication,296,10.960282342308323,5.105071518658828,0.8136349803869055,0.14518007965604812,13.470760975758948,GPU,1,4
MatrixMultiplication,304,12.213633980688856,5.27447322373936,0.7691385096579996,0.1583374228714952,15.879628736987433,GPU,1,4
MatrixMultiplication,312,14.504166436901468,5.7494054538978165,0.9454588987590014,0.1725801753488917,15.340874633407621,GPU,1,4
MatrixMultiplication,320,13.441605367988977,7.67709914018218,0.8790961349942255,0.21847155382116915,15.290256472436056,GPU,1,4
MatrixMultiplication,328,16.178154658379096,7.560187211043763,1.0306094609606011,0.21836270987804413,15.697657814338235,GPU,1,4
MatrixMultiplication,336,17.268156255488147,9.790265704374631,1.0339745323971448,0.2149089704754991,16.70075588366187,GPU,1,4
MatrixMultiplication,344,17.39940307623451,9.987566410677339,1.078290214833232,0.30133280045474253,16.136104025506246,GPU,1,4
MatrixMultiplication,32,0.01,0.001,0.08418703594278742,0.020151267180180277,0.11878313433906723,CPU,0,6
MatrixMultiplication,40,0.012016981118422018,0.001,0.1437953307482508,0.024872917700079957,0.08357003705120793,CPU,0,6
MatrixMultiplication,48,0.020091308180680185,0.0012517009730739128,0.21949337898173854,0.05565308686140819,0.091534916788318,CPU,0,6
MatrixMultiplication,56,0.03249120190009094,0.0018530241322934585,0.31090380316140304,0.05809318814011792,0.10450564312725183,CPU,0,6
MatrixMultiplication,64,0.05194810962603534,0.0021588236755665092,0.3956286402982594,0.11235342275711573,0.13130523004318476,CPU,0,6
MatrixMultiplication,72,0.06373868323867869,0.00407739328598895,0.5318091445300135,0.11782114100931536,0.11985255216889468,CPU,0,6
MatrixMultiplication,80,0.09800474856943912,0.006263077082425678,0.6990926040408978,0.17031279307867755,0.14018850722057663,CPU,0,6
MatrixMultiplication,88,0.13515667492853034,0.006747570461238464,0.9022235752973293,0.20125573664704513,0.14980397168627435,CPU,0,6
MatrixMultiplication,96,0.18260145528589364,0.007907987879176463,1.1183129782142058,0.29567155557114067,0.16328296178542379,CPU,0,6
MatrixMultiplication,104,0.10330336572226884,0.005346493804477362,0.1844810236988599,0.0026315595751429696,0.5599674354089529,CPU,0,6
MatrixMultiplication,112,0.12322782972541785,0.00485310646126832,0.21688370822717828,0.0024403231275665,0.5681746717293348,CPU,0,6
MatrixMultiplication,120,0.1550568796001294,0.006540579641253986,0.2508688464039807,0.002605853245451513,0.6180794539567389,CPU,0,6
MatrixMultiplication,128,0.17834658399670061,0.0074277992285221375,0.331639865148914,0.003349167895255102,0.5377718505482411,CPU,0,6
MatrixMultiplication,136,0.20051806740431827,0.009238405224555676,0.40225416860151675,0.0039711038098291535,0.4984859898442882,CPU,0,6
MatrixMultiplication,144,0.23952392930595628,0.01215692536522952,0.4598268119270707,0.004783846322947558,0.5209003109282483,CPU,0,6
MatrixMultiplication,152,0.2788771001430903,0.012647959211260577,0.5277294768383348,0.00499149104289807,0.5284470782527878,CPU,0,6
MatrixMultiplication,160,0.3667339543992811,0.013696299363034733,0.5805672045771775,0.005617310572329049,0.6316821747903768,CPU,0,6
MatrixMultiplication,168,0.3629659855815966,0.022141375926563754,0.6780585164169336,0.006375902490467519,0.5353018608181764,CPU,0,6
MatrixMultiplication,176,0.4229285493638401,0.025467714145168945,0.7355647179956781,0.009211503942521185,0.57497122825068,CPU,0,6
MatrixMultiplication,184,0.5061982439046648,0.021848889175505894,0.785996601796462,0.007869242018363157,0.6440209063852258,CPU,0,6
MatrixMultiplication,192,0.6092845412371399,0.02723321794199861,0.8219703904813982,0.008463678132196485,0.741248770384909,CPU,0,6
MatrixMultiplication,200,0.5230356932974513,0.03996310347769006,0.33564725725095484,0.04686269451373221,1.5582897878602084,GPU,1,6
MatrixMultiplication,208,0.6173246557055009,0.0523478270418294,0.3855588819921608,0.052617459528595076,1.6011164170718089,GPU,1,6
MatrixMultiplication,216,0.6860442238494542,0.06066326394626631,0.38059978082464613,0.04727085222129148,1.8025344690504055,GPU,1,6
MatrixMultiplication,224,0.780260229838062,0.06444690217194395,0.41857770235405,0.0566741119099944,1.8640749983812712,GPU,1,6
MatrixMultiplication,232,0.8464034296760283,0.08467044153954177,0.4576357947050476,0.056939365352660955,1.8495131706678378,GPU,1,6
MatrixMultiplication,240,0.8956726288019377,0.09070466669177042,0.4926177200372066,0.07490270105510444,1.8181900333067373,GPU,1,6
MatrixMultiplication,248,1.17390536092227,0.10015419403018352,0.6254018481354247,0.05724355352502319,1.8770417203309453,GPU,1,6
MatrixMultiplication,256,1.1485163602225215,0.09585148949981412,0.6929973214690865,0.08923669405045441,1.657317170848192,GPU,1,6
MatrixMultiplication,264,1.2857581123271253,0.11781009316955963,0.7485336310879532,0.06967253713042969,1.7177025305574385,GPU,1,6
MatrixMultiplication,272,1.3065682778569068,0.10060177058532369,0.7357943939083197,0.07946363820137507,1.7757246979238412,GPU,1,6
MatrixMultiplication,280,1.630863635060212,0.15014126429281513,0.8646480667032231,0.0854342627555774,1.8861588869081232,GPU,1,6
MatrixMultiplication,288,1.599810447250655,0.1298239178843019,0.7688122853573446,0.11339716233961908,2.0808856436354444,GPU,1,6
MatrixMultiplication,296,1.7537052976030365,0.17631094473747813,0.9051163621584157,0.1257352336316275,1.9375467850575643,GPU,1,6
MatrixMultiplication,304,1.919344637881646,0.16675442612893163,0.9255120628028993,0.12663892085303854,2.0738191483630586,GPU,1,6
MatrixMultiplication,312,2.0083821574477305,0.22037013876978082,1.0275690626712275,0.1251495073229649,1.9544984667276966,GPU,1,6
MatrixMultiplication,320,2.127888238378386,0.19242657260970256,1.0772381730182639,0.14973987038871212,1.9753182644988845,GPU,1,6
MatrixMultiplication,328,2.5927821068391905,0.22617807967030554,1.1293742328526102,0.14079325773198126,2.295768781876896,GPU,1,6
MatrixMultiplication,336,2.952646143281596,0.21630999996420297,1.2730946590926504,0.14966878832156438,2.3192667742286988,GPU,1,6
MatrixMultiplication,344,2.9235060366565713,0.24438448818660063,1.375999940903376,0.15245352126274914,2.124641106261401,GPU,1,6
MatrixMultiplication,32,0.01,0.001,0.11660189689523488,0.003951515978856398,0.08576189810175092,CPU,0,8
MatrixMultiplication,40,0.012146185309328466,0.001,0.20099335407984806,0.007916489673052191,0.06043078073369125,CPU,0,8
MatrixMultiplication,48,0.021401562298271153,0.0010685472121527665,0.31721608655643796,0.00991646767428971,0.0674668253132978,CPU,0,8
MatrixMultiplication,56,0.03242676019150769,0.0020522760757898284,0.5039356924779087,0.013191342865068331,0.06434702021613442,CPU,0,8
MatrixMultiplication,64,0.049352026724337424,0.00298815595063695,0.699458488124368,0.02547592755873811,0.07055747776637508,CPU,0,8
MatrixMultiplication,72,0.07083848044992992,0.004974663682286681,0.863516717943177,0.02851030243115758,0.0820348685531661,CPU,0,8
MatrixMultiplication,80,0.10618176456640031,0.0066002005987286895,1.1024724429647976,0.03262453977963174,0.09631239786896945,CPU,0,8
MatrixMultiplication,88,0.1413015203366324,0.006335331517888439,1.4257852521787955,0.04760068568276966,0.09910434977546885,CPU,0,8
MatrixMultiplication,96,0.16294915921120642,0.011329755623309663,1.6204389461378352,0.05268434600211804,0.1005586539373054,CPU,0,8
MatrixMultiplication,104,0.09958458538499133,0.004595334422861638,0.19059010701020732,0.020056741761858,0.5225065820423614,CPU,0,8
MatrixMultiplication,112,0.11507634787267843,0.004672553638294699,0.21048696267086087,0.030329149020492333,0.5467148483330232,CPU,0,8
MatrixMultiplication,120,0.15613923334111107,0.006112315451265159,0.2693407208511968,0.03186904550325108,0.5797089754852688,CPU,0,8
MatrixMultiplication,128,0.18905222670254299,0.00799717758818735,0.3268601416994788,0.042457247170308396,0.5783887436369072,CPU,0,8
MatrixMultiplication,136,0.20518018237232158,0.010752009367636617,0.3486049165263635,0.04223944289246102,0.5885751251497472,CPU,0,8
MatrixMultiplication,144,0.22581177604447766,0.011738754370455342,0.38429192769726844,0.04253554266312992,0.5876047862820688,CPU,0,8
MatrixMultiplication,152,0.29631371664509976,0.012706839197705308,0.511379251554865,0.06403525894617819,0.579440240768761,CPU,0,8
MatrixMultiplication,160,0.36839441480656804,0.0182907266726959,0.5272420172897531,0.06439527867683545,0.6987197581487741,CPU,0,8
MatrixMultiplication,168,0.38643817386912865,0.016223228186804207,0.5682157222031832,0.08048741790521155,0.6800906042704423,CPU,0,8
MatrixMultiplication,176,0.47988516354372385,0.021026034283736204,0.6617447659877961,0.07749094651685458,0.7251816534240241,CPU,0,8
MatrixMultiplication,184,0.5329645188858546,0.025779131167869784,0.7393853769187252,0.10421226915088513,0.7208210163783632,CPU,0,8
MatrixMultiplication,192,0.636798959468759,0.029688910518605206,0.7713312882163554,0.08787712044115392,0.8255842453134603,CPU,0,8
MatrixMultiplication,200,0.5473658854145343,0.027793706672304457,0.2368621492428484,0.004755300285954974,2.31090483289221,GPU,1,8
MatrixMultiplication,208,0.6474762199299173,0.0446462340737271,0.26487230838060466,0.003823853987784837,2.4444843777309297,GPU,1,8
MatrixMultiplication,216,0.7044687182856151,0.04518785673176726,0.2885265592182434,0.005460919538634734,2.4416078720598833,GPU,1,8
MatrixMultiplication,224,0.7966288053921668,0.050646591391783465,0.296029733973594,0.005193366793922161,2.6910432094068852,GPU,1,8
MatrixMultiplication,232,0.798559194726988,0.04473259009718126,0.3242987000673449,0.005510693500450413,2.462418734830441,GPU,1,8
MatrixMultiplication,240,0.9089711968456001,0.05755495768271141,0.32529467772847637,0.007784309312534152,2.794300857280914,GPU,1,8
MatrixMultiplication,248,1.1003325838014033,0.07509542627737484,0.39855988030914535,0.00780189464259107,2.760771061422248,GPU,1,8
MatrixMultiplication,256,1.0567431642298764,0.0801632776992736,0.3967144407182152,0.007966364268293114,2.6637375798993843,GPU,1,8
MatrixMultiplication,264,1.147503985037525,0.08829247390705607,0.41924280882764303,0.007781028533466333,2.737086864402917,GPU,1,8
MatrixMultiplication,272,1.3207107091558306,0.07408953619390578,0.4944346955318978,0.010660395273966245,2.6711529775131377,GPU,1,8
MatrixMultiplication,280,1.5592256718012725,0.1051500446913188,0.4813607069383229,0.008070146071452917,3.2392043000739927,GPU,1,8
MatrixMultiplication,288,1.5535510034776392,0.11701778338643838,0.5225270484245922,0.012048506094111821,2.9731494439600055,GPU,1,8
MatrixMultiplication,296,1.8986391491817332,0.1199407777530694,0.5625298254007867,0.01143963779312755,3.375179525510503,GPU,1,8
MatrixMultiplication,304,1.770158608761911,0.11451944115353906,0.610070065653149,0.010479646853572456,2.9015660797366873,GPU,1,8
MatrixMultiplication,312,1.9546544620161497,0.15254562606412905,0.6400604817538798,0.01277289572147548,3.0538589988559335,GPU,1,8
MatrixMultiplication,320,2.4035046362689774,0.15395830889411466,0.7719204485732021,0.013984875801018905,3.1136688252158025,GPU,1,8
MatrixMultiplication,328,2.296885679833423,0.1638091924781302,0.8253453509128494,0.016501952365992712,2.7829388961760295,GPU,1,8
MatrixMultiplication,336,2.741847646291658,0.17793838974879636,0.8721174053644475,0.014344821704333403,3.143897403522032,GPU,1,8
MatrixMultiplication,344,2.6720974427765136,0.148787209301513,0.9322720269369601,0.019193953865511804,2.8662207655804735,GPU,1,8
MatrixMultiplication,32,0.01,0.001,0.07536820720426883,0.014948207808166556,0.1326819407140363,CPU,0,10
MatrixMultiplication,40,0.011382931093535177,0.001,0.1294406240947358,0.025665168668610728,0.08793940212466966,CPU,0,10
MatrixMultiplication,48,0.02252694427616942,0.001,0.19929798525137088,0.04111431251077705,0.11303147017646265,CPU,0,10
MatrixMultiplication,56,0.03511274758516836,0.0015989942239741015,0.322482624640711,0.06590889089137232,0.10888260297524148,CPU,0,10
MatrixMultiplication,64,0.04840380329145966,0.003127472454611228,0.41712990251964427,0.08592643518259188,0.11604011843571951,CPU,0,10
MatrixMultiplication,72,0.06572999765747549,0.0036164859693760118,0.5440674141541337,0.10705943911165518,0.12081223015288736,CPU,0,10
MatrixMultiplication,80,0.0962042577724658,0.0052211591114432725,0.7434294358780965,0.15747705898831887,0.12940603792320224,CPU,0,10
MatrixMultiplication,88,0.12960973360312192,0.005611622190194219,1.0151161604324024,0.20039578181932327,0.12767970667308942,CPU,0,10
MatrixMultiplication,96,0.15457335117022883,0.00909496259124375,1.2025837706437061,0.32206525951390885,0.12853437319172406,CPU,0,10
MatrixMultiplication,104,0.10347912063519472,0.005176168972839902,0.20336009711800307,0.0021337321752747927,0.508846731004211,CPU,0,10
MatrixMultiplication,112,0.10886085385385123,0.004681287725315478,0.23226516935499375,0.00269761754336151,0.4686921166706165,CPU,0,10
MatrixMultiplication,120,0.1578025215056999,0.007440823421645873,0.2858425949142368,0.0035387499769613698,0.5520609045444973,CPU,0,10
MatrixMultiplication,128,0.18247733432277444,0.009491861877859518,0.34419889346255006,0.004190346707128824,0.5301508453066208,CPU,0,10
MatrixMultiplication,136,0.22956298414881396,0.009392827260012306,0.38831837779486766,0.005119797258658009,0.5911720826926262,CPU,0,10
MatrixMultiplication,144,0.26759539436857416,0.012461489859964587,0.44960275052129756,0.005521493250162416,0.5951818445467856,CPU,0,10
MatrixMultiplication,152,0.2876681132778287,0.01123215405162148,0.44408432946663806,0.005869255361906689,0.6477781227347718,CPU,0,10
MatrixMultiplication,160,0.3342644727744906,0.01758657211748493,0.5769152964676459,0.006845926861171742,0.5793995666627927,CPU,0,10
MatrixMultiplication,168,0.3690525457829834,0.02155499404442806,0.6317814155737688,0.00872341647435656,0.584145935106082,CPU,0,10
MatrixMultiplication,176,0.46368693715157283,0.021042336336869714,0.6537097372845855,0.009496284875862895,0.7093162465005654,CPU,0,10
MatrixMultiplication,184,0.5611698532357965,0.02147306761684897,0.7901614846597989,0.011025926403282966,0.7101964144423036,CPU,0,10
MatrixMultiplication,192,0.569939816832993,0.025939489682653333,0.7948855680142051,0.009042401591072285,0.7170086359182808,CPU,0,10
MatrixMultiplication,200,0.6219377819650509,0.04624961297495341,0.33154130993162295,0.04031822711553348,1.8758983068906836,GPU,1,10
MatrixMultiplication,208,0.6095121598392925,0.061368842285704696,0.40842847116169184,0.04785027664692762,1.492335140362911,GPU,1,10
MatrixMultiplication,216,0.684322791109609,0.06414090818520801,0.38532991963099567,0.05244569367471737,1.775939931591449,GPU,1,10
MatrixMultiplication,224,0.8698943322765171,0.08203044548236735,0.4731905648827326,0.04678607438460745,1.8383594197236304,GPU,1,10
MatrixMultiplication,232,0.8195077695631567,0.08747445450599166,0.5358424813127814,0.052669363542699126,1.5293818578090572,GPU,1,10
MatrixMultiplication,240,0.8964910627010965,0.08871196114293718,0.490305353267599,0.05674979396623328,1.8284341721470239,GPU,1,10
MatrixMultiplication,248,1.1770612839024976,0.07800314478917336,0.5915153968649898,0.08051350438749208,1.9899081074489013,GPU,1,10
MatrixMultiplication,256,1.1678571247042773,0.09393335387539281,0.6711384674689849,0.07874099631264644,1.7401135254674507,GPU,1,10
MatrixMultiplication,264,1.420741490100585,0.13378917078982283,0.7055507451051555,0.07427233134991641,2.0136630851248514,GPU,1,10
MatrixMultiplication,272,1.3608454373106886,0.13080276204185395,0.6993142163662734,0.09288383683921805,1.9459713608881233,GPU,1,10
MatrixMultiplication,280,1.5451962896129454,0.15677835501525053,0.8242813411179764,0.07695767181891096,1.8745981651327799,GPU,1,10
MatrixMultiplication,288,1.5851992206707657,0.14250319457380436,0.795808777886358,0.10228913470464775,1.991934827460691,GPU,1,10
MatrixMultiplication,296,1.8366291380523314,0.14487179858387092,0.9234829489551866,0.10278404746132887,1.988806766957921,GPU,1,10
MatrixMultiplication,304,2.0501785587053907,0.19061467133887255,0.9754544693564555,0.11807999858822271,2.1017675587236497,GPU,1,10
